Insult,ID,Comment
0,1459,vector comming from some-redneck like you that it as compliment some goes for cslos been call idiot by redneck always give me smile
0,1460,if these ignorant fcks te the usa then just leave simple quit harassing american citizens
0,1461,really risky pick hes done now
0,1462,all these police and security yet people get in with flairs meanwhile in england k+ week player gets called name and there is uproar go figure
0,1463,and they made it to the world series
0,1464,
0,1465,@name @name am not sure their is prototype build for the rush olb in grantham is scheme it is basically whoever can get to the qb best think jenkins definitely projects outside as well as floyd jhc could definitely play outside but think he is the only one in this class who could also lock down the inside as well
0,1466,santorum needs to stop whining about the negative adds he is been free-riding at newt is expense this entire time so now it is his turn in the box after all he is lawyer and needs to suck it up but of course he does not want people to know he is an attorney since that might spoil his choir boy image newt said he wasn for mandates so rick needs to stop promoting it besides rick did not mind piling on with mitt to try to bury newt early on but at the end of the day what solutions does rick bring to the he did not do anything when he was in congress and time after time he abandoned his principles to please the liberals in pennsylvania and what did it buy point drubbing in his re-election as for the campaign he is brought no rational or reasonable solutions to the table instead like mitt his best solution has been to say agree with newt and his economic logic is elementary and fatally flawed newt has been spot on predicting where king hussein obama is leading us including the attack on the church which is simply the avenue to establish the legal precedent that the wh has the power to tell us all of us how to act how to respond and what to think that is the real issue from obama and his henchwoman michellivelli not only will rick be behind on tidal wave of rot that will flood him if elected he will not be able to get congress to do darn thing and when his failed years are over the demonic dems will come back to power with vengence by simply pointing at rick is miserable record and lack of ability to lead in hail storm of enemies on both sides of him so rick should just suck it up stop whining and run the gauntlet like newt has had to if he can not stand the heat then he can not lead the country
1,1467,let me other words you are an insane pussy
0,1468,why do not the koch brothers get off their fat ass wallets and actually run for office oh right they would lose in crushing landslide
0,1469,am sorry to say that california has been cooked for long time that state did not get to the point it is at over nite just pray that it can pull out of the nose dive
0,1470,vote look where this loon is getting her information pbs socialist network roflmao
1,1471,with screen name like yours you need to you
0,1472,@name needs to give me fucking like am from family of nurses they are much more liberal than am my sister in law supports single payer system support getting rid of the hypocratic oath and the ama have gotten their diagnosis even had them get me scripts from their diagnosis
0,1473,agree very friendly town and it is friendly with depth have lived in other areas where people are friendly but it is more of politeness with little warmth
0,1474,and have you made conclusion we are gonna buy tomorrow the plan was with what did you not like about it what would you
0,1475,once demtards figure out how many hoho is are appropriate for public vending machine republicans can lead this country once again then the demtards can go fantasize about making the cock they suck their husbands sissyboys
1,1476,if you lose your life because of stupidity good riddance
0,1477,every time butt fucked opens his oral only shit and millions of little sperms come out that is when he do not swallow puke
1,1478,straight men will fuck anything
0,1479,@name micah carter so you are saying those claims are all do not know just from my understanding these are in his book but can be wrong am just saying if they are true should just assume he is dreams of my father ceased to adverise my mother is race at the age of or when began to suspect that by doing so was ingratiating myself to whites from dreams of my father found solace in nursing pervasive sense of grievance and animosity against my mother is race from dreams of my father the emotion between the races could never be pure the the other race white would always remain just menacing alien and apart from dreams of my father never emulate white men and brown men whose fates did not speak to my own it was into my father is image the black man the son of africa that packed all the attributes sought in myself from dreams of my hate had not gone away he wrote blaming white people some cruel some ignorant sometimes single face sometimes just faceless image of system claiming power over our lives
0,1480,all group chats are now viewable by everyone
0,1481,you are smartest post yet
0,1482,your name is so ironic
0,1483,scumbag read it as jimmy carter
0,1484,mr president ask only one thing just band sirasatv and shakthi tv becouse they want distroyed our mother land they are not midea they are under tna and ltte please take action if not one day our srilankan explose on this midea no respect pushing small group for vilonce and giving fals infomation on there own profit only when see sirasa news im shame on our midea like sirasa sakkili like sri ranga pimpi sakiliya
0,1485,however your language is offensive
0,1486,perhaps selling out your parents to the nazis to save your skin works for
0,1487,basedgod didnt fuck your bitch as
0,1488,another good one coach self will be lost without danny ku and coach self will miss danny but coach self has won before danny and will win after danny
0,1489,too true storm of swords is my favorite by far it has all the intrigue and action that the first two books builds toward and yeah some of the predictions are scarily accurate
1,1490,the filipinos have learned to realise that it is better to be associated with america than any other superpowers oh really your history idiot rather we pick our own selves up so we would not be joke to the planet such as this guy and what is your basis for this delusion an american fuck you in the ass
0,1491,am anti killing but am not anti guns am anti dui but am not anti cars am anti dog bites but not dogs am anti shop lifting but am not anti merchandise could go on and on am anti gay marriage but not anti gays get the picture
0,1492,stop glorifying these idiots and you will be better off go browns
1,1493,your mom must be real low life trashy hook er
1,1494,so now we know what you are by your own identification fool will you kindly moveon org and stop cluttering up the place and so we intelligent posters can
0,1495,top scoring team against the top defensive team bring on the finals
0,1496,you are not alone
1,1497,maybe you should read that first sentence you wrote again slowly you are bending over to far to make an illogical point we are starting to see your ignorance
0,1498,you have got to be fucking kidding me lmfao you have got to be the most naive fan or you are just troll am assuming you are just troll not all of your oppars and unnirs are virgins sweetie this is the st century it is rare for anyone to wait until marriage even in korea
0,1499,because in bills world he is always right and everyone else who disagrees is pin head or zealot or bigot the man is boar and bombastic that sells you say will predict that his rein at the top is over he inadvertently thought that his viewers were so sucked in that they would buy anything he says as gospel he underestimated his audience badly it pissed him off that the meek would dare to question his almighty wisdom there are many people going to be raised up these days to try and prevent the takeover of this county from the rich establishment trying to tell the people what they should do what we have found out is that most of fix have the same agenda as the dems to be in control thats whats going on here to control the money the masses and the airwaves keep you distracted so you wont notice whats really going on another sun tzu law never underestimate your opponent big mistake tonight they are trying to remind the people their job is to root out the facts sorry bill it wont work with people who see fix when its in trying to say poll that was flooded by romney people would make it even look at all the other polls on these sites that you didnt get to promote on your show of course the moneyman would see to it you were fair thats how you make your money just step outside for minute while we kill mitts opposition and when it happens you start talking about all the lies and negative campaigning horse feathers anybody who isn for romney sees it very clearly hmmm you will know when the next ratings cycle because thats what you are to them people his rating numbers they mess up that fair and balanced bit and the gig is up he knows your hot buttons and he pushes them all the time doing what the elite do read these boards and laugh at how stupid these folks are its easy to get you to do or say anything they want you are played like deck of cards and you cant even see it am just voice crying out in the wilderness with the hope at least one person hears me have you noticed not one mormon has desputed the facts about that cult make them prove its lie with sources not neighbors ever seen one rebuttal that was fact based my word is try saith the lord stay frosty warn everyone who hears the words of the prophecy of this if anyone adds anything to them god will add to him the plagues described in this book and if anyone takes words away from this book of prophecy god will take away from him his share in the tree of life revelation regards to the niv changes the word let not your heart be troubled for these things must come to pass do not resist for this is the way it shall be brought to you by the holy spirit and you know who
0,1500,you are still anonymous though
0,1501,@name just about laugh at everything they will never have they do not even know the meaning of the word legend since they have hardly ever had one
0,1502,too yes that is what she said while laughing and pointing and then serving me divorce papers is about as thin as think it should be just my preference
0,1503,jennifer you need to learn to be by yourself you do not need man
0,1504,they will but still think they will not have as much gusto as they would have if it were santorum
0,1505,am single and but when have not been was with guys who regarded valentine is day as card holiday even though they never even got me so much as card it makes me sad when think about that but realize now that while romance is nice have wonderful daughter who loves me just the way am and we are going to take the day to have some fun and am planning on making her some cupcakes and buying her little present too and appreciate the fact that we have each other
0,1506,holy fucking schnitt he called pete raping gertude doppeltrudy) the au pair having an affair there are no words
0,1507,making fun of catholics is not edgy it is childish edgy involves risk it is not like the catholics are going to issue fatwa and encourage people to blow her up want to be edgy ms do the same thing to muslims triple dog dare you minaj is just flash-in-the-pan who tries to shock in order to hide the fact that she is not particularly talented
0,1508,having high intelligence is also generally inverse to being republican so it is not all bad
0,1509,@name isn he someone is talking shit about unit have talked shit about pure blogging gold
0,1510,does smoking dope harm your ability to read or are you and duncan just chronically read what the guy was responding to said cretin honestly
0,1511,hey hot you must be manny is cpa
1,1512,fuck you you fucking dork
0,1513,yes you are the only one they are grown men that can take it its not kids playing the game
0,1514,think she is an idiot all he does is cheat on her come on vanessa you are gorgeous and you certainly can do much better
0,1515,went to see the grateful dead there on acid few times years ago and never fell whats the deal with this new younger stupider generation of clean cut short haired yuppie non drug users who fall and
0,1516,why does not kenny just send out some staffers to pose as new that will distract em
0,1517,pelosi is one of many who is standing behind the most criminal obummer but if they stood really close together you couldn tell them apart they both along with holder and all the rest of-em are outstandingly/extremely deadly they all look like death warmed over but do not trust any of them they look dead because they are dead but they are the dead that can kill you if you aren careful hope there will be some good news soon am sick of this whole damn mess and more so am hoping that we the people will have learned the lessons we are being taught on horrible government from the horrible governmental places where the dumb are in those schools of law all the way to the white house
0,1518,see what you get for trusting obama canada look out your next
0,1519,@name @name how bout if some of those catholics stood up to their own bishops catholics choose hierarchical structure that lets bishops speak for them
0,1520,the only thing murray is going to beat is his racket against the ground nole in easy sets
1,1521,poor deluded psychopaths news flash marriage is unnatural it is construct of beings that have stepped out of nature for the most part construction vehicles technology all unnatural if you think about it now if you are talking about the pairing off into couples by animals in nature sure they do that but it has never been about property rights for them like it used to be for humans and there are same sex couples in nature as well since it is about making life easier in groups than it is by yourself so by that fact and the logic that goes with it gay marriage is as natural as hetero marriage you fuckers never have reasonable leg to stand on it is always your invisible sky fairy and some bullshit some cave dweller spewed years ago step into the age of enlightenment you might like it
0,1522,all the more reason to slap the dog shit out of them alcohols got you feeling like you cant get slapped
0,1523,he isnt satirist he is actually very cordial in person and does in fact use his iphone day to day
1,1524,chavez is total joke at the plate an automatic out he is only decent as late-inning defensive replacement you know that if you weren so f#cking stupid we have pearce betemit flaherty and andino once brob comes back to take over in the outfield until reimold and markakis get back none of them will make anyone is all-star team but they all look like babe ruth at the plate compared to chavez grow brain for chrissakes your ignorance is appalling
0,1525,not if you are on mobile device
0,1526,photo shop botox lipo and maybe even surgery it would not suprise looks good though
0,1527,you guys remember john rocker what stud
1,1528,that nigga joe as shit fuckk out of here you dirty ass young bull
0,1529,crap pic did not post it is mittsy standing on what looks like kitchen chair giving speech what fucking dork this clown is
0,1530,yes so you are wrong
1,1531,what selfish slutbag that fucking fat ass chubby cheeked bitch probably got mad because her precious baby boy was hungry how dare he eat food not only do children require food to grow and become helathy adults but this bitch probably fed them hoho is and twinkies can just hear her now get off my food you little shit that is my motherfucking twinkie momma is got the munchies then whack with fucking hammer what cunt
0,1532,were hundreds of people killed by gun runners in
0,1533,lucky crouchy eh folks all you knockers are just jealous you ain sharing bed with her
1,1534,you are complete fool slowly read what you have just written it makes no sense
0,1535,larry sinclair come out come out wherever you
0,1536,am absolutely certain they will make an outfit suitable for her age to spruce up their image otherwise what the hell is the point of the new anyway she is young adult now get used to it
0,1537,fear the cow because he laughs at you
0,1538,walker wins recall in land slide then come the indictments yummy if bam is doj does not fuck it up as bad as the stevens prosecution this is gonna be good
0,1539,what has the picture to do with the possible oh editor
0,1540,yes paris hilton is smarter than everybody else in the usa she got very expensive jeans from her parents and apparently that makes you very smart
0,1541,wikipedia is an example of the dumbing down of our culture aided and abetted by the internet almost any nonsense can be posted on the internet including wikipedia
0,1542,holy shit son is droppin science
0,1543,liberalism is mental disease
0,1544,do you know what my plan is if poodle bites my to step on its fucking neck until it dies have no plan if pit ever bites her how do get something with the size and strength of jungle cat off are no parallels between minority ethnic groups and dogs please drop it
1,1545,id kill you if you were here not because im gangsta but because hate you f*ck you
1,1546,you too
0,1547,@name hypno love the lion hugging video
0,1548,rosemont has some very fine middle class families living there maintaining their homes nicely
1,1549,talk about you all the time for instance; denial is warm yellow river running down your leg did you forget you have to pee sitting down the retards in the audience am implying that hanniturd is woman yes hanniturd the retard in the audience is you))
0,1550,@name gawd< luv me all of them live so far from you almost continent away dayton ohio
0,1551,fucking hot
1,1552,thankyou eps your an idiot ricdose
0,1553,when lebron wins one your become lebron fan
0,1554,are you living in the is when the usa had the bomb and no one or are you living in the is and the bay of where were you in the remember iraq and weapons of mass ten years later and the inflated size of government homeland security lost freedoms patriot act ballooned deficit cost of war borrowed from china and that does not account for the blood shed and loss of our children time to turn iran into giant glass am not willing to expand the size of government lose more freedoms increase the deficit borrow from china or shed anymore blood for someone living in time warp or israel who is itching for fight if israel wants to blow up iran that is their business but this is not the usa is fight
1,1555,tom you are an idiot on you suffer from whitmenitis aka you find it easier to blame others for your mediocre life achievements truth of the matter is you simply do not have much to offer
0,1556,thats fine fuckin hate his contract and the cost it would take to acquire him
1,1557,go back to your crapping unperfection home
0,1558,are you
0,1559,what if teapiss and beckel mated fat bastard from austin powers
0,1560,think they done lost their patience for this bs do not think they are going to wait any longer either they will blow it up with or without the us is a-ok israel is right they can not wait for iran to get more of stockpile they need to get rid of that or it makes it much harder for everyone else later to blow it up russia and china definitely aren going to take to kindly to massive contamination heading their way if they do not do it now the us should just be ready with cement to entomb the dam things
1,1561,and you are weak bully
0,1562,you are soo right muslims fight muslims everywhere muslim men degrade muslim women everywhere until all this can be repaired and muslims become xf ne people you will not go forth you have about as much chance of this as have to see rocking horse dung
0,1563,so what fox news isn real news it is political opinion if they want to be considered real news and not just bunch of blow hards they can not go around targeting everything toward or against the democrats
0,1564,aww poor lil waynisha and his menstrual antics first he can not get into playoff games now all this confused fuckery smh boo *hands him cell phone* jesus is on the main line please tell him what you want
0,1565,who cares what chelsea
0,1566,man or woman or little of
0,1567,how are you doing for commenting and for all your help to us god bless you loads
0,1568,this is about years overdue the only real answer to all this killing is to get the troops out and let the people of afghanistan and not their american appointed puppets choose their local governments as they have been doing for thousands of years
0,1569,regs are weakest ever make believe
0,1570,goddammit guys your tv is are much further into the game than my feeds dammit
0,1571,no karen but my home is close by you will have lovely time no matter where you are and you will have to come back and explore some more
0,1572,how about bring the troops home to their families and stop this farce
0,1573,@name gotta keep on them about that stuff
0,1574,lingering fog has been fucked for over week bud
1,1575,spelling like said ignorant asshole so go put your butt plug in and shut your mouth ha estkill see your getting roasted on here already see your bios lil homo from detroit whose moms whore ha wonder whose got the bigger mouth
0,1576,lmao shaq should sue your for making stuff up that he did not say
0,1577,we need thames to take his spot and run with it he does done very little to justify snider being in the minors
0,1578,thank you for your thoughtful and informative post lisa you covered the pros and cons of public opinion and did not shy away from stating your own kudos feel it is your duty to say where you stand in full transparency and to balance the press that sgk is getting for the opposite reason if both opinions are not provided then only one opinion will be weighed readers deserve both the difference is that you stood for yourself not for elisa or jory sgk leaders weren so transparent they instead used the entire organization to front their personal mission our online voice votes carry far more weight than the political elections once women understand that they will understand their responsibility to say what they think often loudly and with civility am very dismayed by sgk is stand because it is playing to politics and not helping women will not be supporting sgk any longer there are many places that are more focused in their mission to help all women planned parenthood is one of them when was starving college student pp was my primary health screener later did volunteer work at pp to pay back for my healthcare; one of the things we were trained on was how to check yourself for lumps and why it was important they have been consistent in their mission to help all women stay alive and healthy often during the most dire of times
0,1579,as did underlying think honestly the price action does not make allot of sense to me but ll certainly take it
0,1580,good hopefully capcom goes out of business completely
0,1581,which is why will not vote for the fucker again he has been way too effective at the evil
1,1582,that may be but you are asad little pathetic white man man ewww times worse you child molesting mass murdering welfare bum you must be deported
0,1583,the birther movement will never end because those who cater to it will never accept that barack hussein obama is our legitimate president it goes deeper than merely ideological differences
1,1584,what fool you are we all know that you think of nothing more than being gay
0,1585,all of congress is joke bash em all they all suck thankfully we can change things around with anew potus bring on november
1,1586,why do not you take your pathetic intimidation attempt and shove it up your @name
0,1587,nigga is you stalkin me you replyed to me yesterday and now again today
0,1588,they were selling their enemies right now in africa they are killing their enemies like uganda to mention one country and they are africans slavery is cruel no matter you are yellow or green
1,1589,not slave tho you idiot internet racists
0,1590,just imagine what their fanny is are like
0,1591,hope we do not get season three ratings were down again
0,1592,all pitchers have bad days at the office and if the possible signing of oswalt to replace lilly is an indication of things personally feel it is that lilly may be headed to the dl rather than traded unless billingsley is headed to the dl
1,1593,ill fuck you like an ape gay boy
0,1594,been while its because people would rather have the is then the bandwagoned heat
0,1595,obviously you have never been there
0,1596,@name mi no me hagas la pelota
1,1597,with every one of your comments that read realize more and more just how batshit crazy you are
0,1598,yum yum eat um up eaaaaaat em up
0,1599,do not think for moment they would be contender in the west central sure
0,1600,yes you are
1,1601,lil drops mad shitty music because he wants you to sort thru it and find the good shit lil has some amazing songs everything else he drops is just to piss of lil sensitive pussies like you
0,1602,you dea you and your useless war on drugs stick to prescription med fraud at least lay off the weed that shit is safer than alcohol
0,1603,guarantee everything say is the truth
1,1604,pussy bitch take my fuking house off of your picture know it looks better than that nasty black ass you had up there but still
0,1605,man why can not this be they are fucking hilarious together loved this best interview so far for sure
0,1606,suppose the fact that halliburton was the only company qualified does not mean anything to you
0,1607,fuck it am out will be on espn if anyone needs me
0,1608,wish had thought of that when mine were young may try it know with my daughter and hold her clothes jewelry and makeup hostage
0,1609,fuck you google
0,1610,only moron would see things the way you do you get alot more bang for you buck out of the military than food stamps
0,1611,without changing medicare it disappears into the well of insolvency you do understand that do not you simple
0,1612,you are not the boss of cnn
1,1613,@name mia perkins is knucklehead
0,1614,@name incorrect matt cooke would be suspended
1,1615,look here cunt hope you get raped by the devil hope you get cancer and experience the most absurdly horrible pain human being can feel hope rick james slaps you right in the fuckdamn mouth then after all of that will walk right up to you and shoot in the fucking throat
0,1616,radical mormons never killed anyone obama is true religion muslim has killed many so you people he is here he is in the white house read your bible and learn
0,1617,always better than limp dick burrito
0,1618,if that happens they helicpotercopilot will buy you pack when you turn fucking with you tbone you know love you will fed ex you bottle of they ketel overnight
0,1619,lo predica el hermano rock you
0,1620,the gop has already lost this election because of all the focus on anti-gay and anti-abortion rhetoric these are ugly divisive issues that can not ever be won if you can not beat very unpopular president during bad economic times who can you to stop pandering to the shrinking social conservative base and return the focus to taxes national security and job-creation proposals
1,1621,you must be one of the dumb ones here let me explain it to you when you have an inflated catheter inside you pulling it out will cause permanent injury there is nothing for this man to get over he is been damaged and needs to be made whole again pay the man and you you need to go out to your local dollar store and buy yourself new brain the one you have currently does not seem to be working
0,1622,fuck keep talking to myself guess need to get smart to before can suck some delicious white cock
1,1623,holy sh yt you are one du mb ph uck
0,1624,this week the obama-funded solar company went belly up energy conversion devices managed to blow million in tax credits before filing for bankruptcy reuters lightweight solar product maker energy conversion devices inc filed for bankruptcy protection on tuesday the latest in string of solar companies that have collapsed in an industry shakeout the company whose filing follows years of losses and months of public discussions with bondholders said it would sell its united solar ovonic unit and other assets in bankruptcy energy conversion whose solar laminate products are used for panels on rooftops and buildings said it would continue to operate during the sale process of course democrats praised the company as one of his solar success stories before they tanked read more at gateway pundit
1,1625,lets start back up with the libturdz and teaa tard name calling
1,1626,you are lying son of bitch let is see you post some facts supporting your assertion
0,1627,irresponsible headline and journalism sensationalism at it is best guess you guys will do anything to sell newspapers even using misleading headlines please explain how is this it is an investment by our country
1,1628,your absolutely right there is no way of explaining it to moron like you go back to smokiung your crack ss-hole
1,1629,hey right wing moron you kidding me you are the cutest little gop whine baby on this forum
0,1630,amazing mountain out of mole hill
0,1631,when the anc gets its house in order th of neva ha ha ha
0,1632,that sucks plug in wake the fuck up douch bags can see my new ramp truck having batterys in it why dont you just put in real large spring in it and wind it up just before you to on tow do you think we will run out of crude oil dont think so the oil companys will just be making more money and the goverment is being controled by them fuck heads
0,1633,no you are not born craving something deviant by definition it is dumb argument however as said sick deviants have right to do as they wish in their bedroom but it is deviant and abnormal and they need to keep it out of everyone else is face all am saying enough with the disgusting gay pride parades etc
0,1634,yes thank fucking god not that he is injured or that he suffered concussion but because he is out of the no way out main event)
0,1635,pussy ass hole movie chatta ra pawan hit ivvaledani edo cinema gabbar singh chusi frustration lo inka medata hit istado ledo ani gs bagundi antunnaru movie worst panja better annavaram better than gabbar singh
1,1636,listen here you moron home schooling is better especially through computer go to ecot though it may be my first and last year cause am senior does not make me social reject in fact my friends that have made aren social rejects either am getting better grades then ever have in public school so stick that in your juice box and suck it mr i-think-i-know-it-all
1,1637,idiot is yr father
1,1638,not really this man does not seem to do his homework or does not check his articles or simply does not know very much about history
0,1639,flynn started two games in the nfl his other game was very good game in loss to ne
0,1640,the things would do to her
1,1641,and you postal were hatched
0,1642,ron paul is was always for years batshit crazy
0,1643,was in littlehamton was mad but made change to boring day at work
1,1644,as say before you are as gay as dollar bill
1,1645,buddy you sound like complete clown on here running your mouth
0,1646,ball player heat fans since celtics fans since okc fans since spurs fans since bobcats fan since n/a how old are you
0,1647,would you also pay him for every penny jpm has earned under his typical lib just want to focus on very small piece of the total picture
1,1648,bush has been long gone do not you lib itur ds have anything be tter to cam pair ba ry if not then shut your ob ummer hol
1,1649,hate that fucking asshole moron
1,1650,ey bitch nigga ebos if ur deymonds lil brother you betta shut yo mouth mothafucka
0,1651,you may be many things but doubt smart being is one of them the details referred to were your sun profile not the story no wonder the uk has gone wild perhaps you would be happier in third world country
0,1652,did not realize pop has weak eye
1,1653,no shut up black people do not need to be approved of or pretty enough for the korean people fuck that shit am so sick of black fans thinking that way truth is most korean people do not find dark skin beautiful period they also stereotype us as criminals and slutty it is not us that need to change to fit their ideals they have to change their backwards ass ignorant racist way of thinking so you can take your michelle is not idol material and shove it please
1,1654,your syntax is pathetic and you are cocksucking batshit motherfucker to boot
0,1655,@name godwhacker you are commenting using pure stereotypes and ignorance first of all obama has surged thousand of troops into afghanistan killed us citizens without trial and passed law that would allow indefinite detention of us citizens sounds like perpetual war to me second of all ron paul is for bringing all our troops home and closing all our foreign bases so when you say he voted for perpetual war your not looking at his legislative record ron paul is known as the most anti-war politician of either party so next time you decide to write comment do some reading before you put your foot in your mouth because you have made yourself into completely ignorant as uninformed people like yourself is the reason this country is such mess you do not have the slightest idea of what you are saying ask when will this wave of perpetual idiocy of voters who have the memory of two year old and vote based on the latest campaign speeches and smears without checking candidates legislative
0,1656,kind of hard to be suicide bomber when you are inside an ironlung
0,1657,@name @name needs to give me fucking like ground corn my bad
0,1658,de gea is fine tell me one keeper that has not had bad moments have been watching football for years and can not remember one trust him more than any other keeper in pl at the moment
0,1659,have your eyes examined cause you are blind
1,1660,yep you are darky
0,1661,lol was like la dee dah up until page then was like omfg hot man on man surprise mindfuck
0,1662,lol they did forget to put the feet on in the scene in the kitchen
0,1663,mccain is disgrace to our country war hero who is now acting like sore loser since he lost election in this war monger will not rest until they go away from senate
1,1664,this is fake ass bitch from west of boston he is paid rat for worcester pd fuck you big you suck you never slang in worcester you spend time at the gay movie theater getting cum in your beard fuck you fat bitch
0,1665,		 			 					 			 obama budget calls for pay raises; federal workforce size would remain the obama puppet followers out there his intention is for the incremental collapse of our economy and sovereignty by spending us into oblivion then folding us into global governance and monetary system the idea behind giving federal workers raise is purely vote-whore tactic
1,1666,you truly are mental midget
1,1667,want to know why you do not have job is it because you were busted at work with your
0,1668,raze your pathetic apple orchard to build my majestic beach house
1,1669,[juries are made up of people in the community who do not like to see students beat up for exercising their first amendment rights of free speech and assembly except that is now what happened you little shit-stirring fruit-loop you also fail to mention that juries are usually made up of people who are generally civic minded and respectful of the legal process so they aren usually sympathetic of little assholes who merely wish to engage in physical confrontations now why do not you stop making pest of yourself and get real
0,1670,spamming the liberal troll way
1,1671,are you really this
0,1672,tell you what though the lasses in newcastle will still be out on saturday night in their mini skirts and skimpy tops
0,1673,no kosh seeing the childish behaviour has already made the duck and little look very foolish already it shows how pathetic they are why did they not just face up like
1,1674,this guy is such loser nevada you really suck this guy is evil personified
0,1675,it is no big deal unless you are person who appreciates human decency
0,1676,all it takes for the others to become legal is supporters such as yourself and your governors signature as proven with this gay marriage law
0,1677,dear aamir and team am extremely moved with each episode of satyamev jayate hats off to you for awakening people like me who can be part of sharing the social responsibility will also ask my friends to be part of your movement by seeing your programme and give back to the society in whatever possible means also request you to air this programme as many times as possible and also in other regional languages to reach all indians of this country ending of the episode is also damn good through beautiful music keep rocking people like you are still there in the country to make difference and hope for shining india jai hind
0,1678,wow you talk about fatigue lakers need some rest
0,1679,the al qaeda affiliate in somalia has mocked the new million bounty on its top leaders heads by offering its own bounty for president obama and secretary of state hillary clinton camels for obama and chickens for clinton anyone who helps the mujahideen find the whereabouts of obama and hillary clinton will be rewarded with camels to the information leading to obama and hens and cocks for hillary said senior shabaab commander fuad mohamed khalaf in statement reported on numerous websites could have my camels steamed arby-style
0,1680,think you are hooked now @name weaver sadler
1,1681,you do know you are an asshole and started all the shit with him you jews have been doing the same for years banning together to the detriment of decent people another reason most in the world would cheer for the nazis today
1,1682,narrow minded little fool you are
0,1683,@name pelton hollinger am interested in pelton is take on whether or not the storm should tank
0,1684,how about the lefts war on american you were including mitt as lefty aren you
1,1685,you are better suited to use dumb phones no point of you using smart phone
0,1686,wxcraig sheep me has not been posting all day and nobody was talking about rdb you just appeared out of no where giggity and started attacking him for nothing fans like this seconds ago xb $@% ing loving this reply xb quote xb flag
1,1687,sure it was asked mr hawkins why we you allowed to continually call others pedophiles and he banned your ass can provide the email copy if you like do not be pussy and deny it
0,1688,your rant is typical of believer filled with anger towards those who espouse common sense and who realize that science can answer our questions and solve our problems not superstition you attempt to assign good to your biblical god but this same god commanded his followers to murder innocents and condoned rape and human sacrifice perhaps you should read your bible with an open mind
0,1689,please ian come through with hit
0,1690,how does banning gay marriage lower hiv
0,1691,moss you are real chop wake up and smell the roses bud
0,1692,@name would add marvin bullett to that list he is better choice imo
0,1693,another lefty trying to look like right-wing racist the dems are the racists period
0,1694,@name mushrooms are fun
0,1695,and you point
0,1696,which one is thought their were in jls
0,1697,really pac does make it boring or put you to sleep manny is not going to say anything bad about whoever he fights if you notice he leave it for roach to put the fighter down in other words manny does his talking in the ring
1,1698,before making stupida$$ comment you dumbfuck try looking up her picture first she is white and very over-weight
0,1699,just can not imagine what took the justice department so long the laws on this are clear florida does not have chance in court
0,1700,is anyone else here totally outraged by the nanny state telling us everything we can and can not do besides we the taxpaying citizenry actually had to pay these socialist/progressive/communistic/marxist ass-wipe-idiots to conduct this ridiculous study how about they spend the money more correctly by investigating all of the corrupt and fraudulent voting practices of the
0,1701,hey obamaheads what ya gonna do when gasoline blows past what ya gonna do when it cost to tank up your toyota think am what ya think is gonna happen when iran decides to go crazy and sink tanker in the straits of hormuz or suddenly launch an icbm at tel aviv or even new no way you who would haver even imagined an arab srping sweeping across the middle east on such vast scale you think that empty suit in the oval office is gonna come to your help hell he wants to give the arar spring crowd bil why do not you suck it up and admit that you guys elected doofus who will lead this country right over the cliff
0,1702,every team has the ability to beat anybody that is why they are professionals come playoff time that changes
0,1703,burn your bra is
0,1704,@name or last minute unannounced hike in the appalachians yeaaaah riiiight or ditching the wife who was disfigured in an auto accident for very wealthy mistress or ditching first wife sick with cancer for mistress then ditching nd wife st mistress for new mistress etc
0,1705,middle class wages reached their peak in the mid- is while nixon was president reagan was the first president whose term marked the decline of the middle class
0,1706,you just schooled me bro but our strength on defense has always ben our lb core and now we lacc production from our lb
1,1707,dan amd you have realy no clue on every single idiotic comment of all your posts we all do not enjoy your stupid pro amd ignorance please crawl back then in the fat ass of your gay loving buddy charlie demerjian semiinaccurate and try to find the light inside you stupid fag we realy do not need and want your post here anymore
1,1708,the same can be said about your posts red dull unimaginative unsupported jaded biased racist homophobic you are essentially miserable human being not as miserable as crapkiller or sitm but pitiful nonetheless
0,1709,do not worry mate cowell is minutes are almost up
0,1710,barry you are absolutely right on
0,1711,my recipe uses shallots but if you prefer onions that will work too
0,1712,umm theres somthing called the internet go to google and type in porn there ya go and guess what the best part is its free
0,1713,maybe you should look at youtube video by zach wahls called the testimony he and his sister were raised by gay parents you might find it enlightening to hear it from that point of view
0,1714,avengers is still counting by the hundreds of millions in weeks its past just domestically think that there are simply not many records left to break it already destroyed most of them so now it seems slower going again the drop-off rate itself is actually dropping off from to to it still has several big numbers left to tick as some of the guys from work and go back
0,1715,like the pictures you know she just wants to ask are you fucking
1,1716,when you blacks take shit does it come out when you piss does it come out
1,1717,as is your mother who is the beastiality whore lighten up it is comedy bwaaaaaaaaaaaaaaaaaahh
0,1718,he is not even signed yet and already he is admiring the arsenal bet he is gutted arsene did not want him never mind mate you got second best be grateful for that
1,1719,like your mom
0,1720,@name okay the delorean is broken anyway
0,1721,is it just me or is everybody sick to the teeth about this tevez carry on
0,1722,oh no it is much cooler to be able to blow up the planet times over then simply times over
0,1723,fuck fuck fuck this is trolls day all the trolls united
0,1724,you should have someone proof read your posts
0,1725,dont think you will if the kings win the refs will get blamed for it
1,1726,keep it movin bitch ass nigga
0,1727,two friends of mine are both public school teachers and both have dui is
